R908402,R659473
R735298,R248092
R875749,R782150
R354977,R312025
R206561,R280457
R868418,R160588
R355356,R950827
R856546,R656171
R300618,R291736
R268948,R250132
R486367,R405796
R599376,R223344
R224122,R913794
R558941,R369948
R759898,R813330
R502082,R992356
R208322,R150418
R836558,R891591
R857573,R227472
R268007,R174823
R552884,R414935
R766512,R346275
R539643,R536103
R636587,R384235
R454412,R932178
R860629,R239869
R141929,R272152
R256215,R116741
R394835,R845629
R734482,R446296
R485391,R522124
R597715,R386486
R226949,R868516
R925234,R580034
R176175,R335425
R745552,R558757
R272404,R273808
R505430,R782994
R735845,R153532
R877122,R284489
R826580,R315580
R871919,R118125
R675928,R732962
R731652,R697866
R316887,R612665
R560425,R968762
R412500,R534739
R121577,R692278
R933643,R561042
R731197,R926003
R797107,R655155
R798826,R763447
R195971,R624064
R624530,R453116
R718965,R819533
R777555,R649484
R487621,R139032
R141554,R387937
R576198,R418386
R468355,R660356
R184141,R947080
R922240,R919332
R607543,R619223
R604376,R244405
R775988,R767514
R866711,R255209
R727444,R792993
R886209,R320402
R832652,R918962
R170413,R768260
R806165,R870857
R675333,R611582
R495750,R687676
R847084,R292929
R317015,R378905
R578640,R934675
R656117,R125664
R710922,R700308
R508502,R877718
R359545,R509544
R301697,R435689
R456029,R380044
R194025,R506117
R191616,R270004
R188081,R536226
R901596,R869511
R359136,R760245
R729036,R674845
R441440,R149526
R134875,R622376
R978502,R545453
R146600,R840906
R394426,R512144
R415822,R405055
R304227,R135617
R147825,R323927
R462862,R113251
R713787,R363317
R663530,R438780
R947520,R854817
R521193,R721650
R472150,R626385
R515681,R490149
R756333,R162195
R878871,R362246
R815132,R133020
R467560,R261226
R769671,R499893
R346250,R268560
R987142,R365035
R320601,R745290
R537613,R718554
R269553,R884639
R634494,R723406
R810872,R822399
R233845,R487705
R807522,R248661
R108614,R330520
R780815,R646635
R873140,R114829
R736707,R845292
R425509,R932449
R358436,R459998
R961403,R627705
R153077,R192981
R885090,R646419
R548162,R215679
R750889,R516142
R149560,R706151
R956999,R109089
R105607,R169047
R339588,R268127
R649575,R151929
R929429,R895047
R367177,R531803
R700741,R967619
R466292,R793155
R583265,R106076
R551363,R267769
R355869,R572997
R629025,R815871
R929247,R674321
R693022,R418314
R379345,R552698
R287682,R300151
R263223,R929073
R603624,R171594
R444236,R482971
R854454,R877614
R309264,R642007
R144222,R624410
R529038,R180192
R208385,R868696
R287883,R736795
R688551,R960435
R953304,R120143
R185934,R928622
R886775,R894344
R323821,R834159
R550868,R520899
R482818,R316735
R761597,R960894
R540919,R680536
R305668,R763972
R587157,R528077
R581417,R419513
R181473,R554984
R454914,R954251
R923932,R979458
R630438,R118860
R284183,R135491
R325441,R119667
R516111,R320255
R867676,R787199
R210696,R792578
R898587,R798992
R167150,R698379
R434556,R563555
R626817,R456423
R175812,R929287
R127223,R507038
R707827,R600046
R676570,R930801
R880276,R516449
R838949,R840275
R579215,R364255
R573719,R315533
R749893,R896216
R276716,R829162
R805483,R586205
R275724,R868584
R913048,R736801
R572811,R133190
R833372,R883931
R277249,R179404
R296213,R650238
R510373,R263080
R861008,R254485
R486706,R548005
R329799,R587512
R356721,R919128
R927384,R337174
R754847,R637673
R141337,R440504
R240862,R634674
R432380,R243454
R120108,R684411
R336267,R598482
R124780,R735469
R883283,R227055
R200612,R228574
R261656,R383632
R273369,R603076
R684028,R284463
R615035,R809897
R792392,R928283
R935128,R398947
R413705,R931518
R726855,R228211
R768126,R195637
R778584,R400434
R612081,R490640
R831520,R125814
R954407,R880741
R608408,R956621
R503883,R559060
R651358,R435762
R412635,R305329
R433538,R101157
R817902,R850374
R699309,R881698
R159853,R975918
R249288,R241615
R965597,R171732
R642542,R542268
R118199,R773405
R952438,R605875
R352285,R139195
R919972,R280626
R725192,R950979
R560351,R461948
R820894,R562857
R964890,R650584
R338795,R156317
R799551,R261068
R403387,R649315
R208279,R863191
R887550,R241862
R274771,R578872
R464377,R166709
R748414,R690020
R760073,R702625
R206313,R862841
R756146,R238375
R759469,R253077
R376183,R284850
R244021,R260086
R286445,R494679
R525075,R443553
R974155,R667870
R740371,R547751
R470063,R103166
R908933,R732146
R530318,R330040
R321819,R673033
R795845,R990595
R937186,R872671
R290564,R781201
R177436,R840310
R193823,R537866
R961734,R149405
R705456,R459034
R744536,R981561
R573567,R389382
R582695,R250966
R329062,R369595
R279349,R404359
R248575,R944571
R692663,R458495
R175653,R696170
R287834,R904727
R848408,R426955
R863146,R304617
R496714,R325086
R341358,R812151
R340490,R533836
R543682,R844805
R100250,R596172
R561997,R721414
R277610,R474077
R367656,R221151
R806525,R917105
R925617,R824674
R436581,R745518
R223781,R818686
R886105,R761606
R341537,R365719
R727588,R480771
R852880,R451237
R512184,R504439
R949663,R999186
R585987,R175643
R845934,R555845
R477651,R795535
R956992,R781273
R862788,R403403
R218621,R208378
R910532,R846463
R889341,R724111
R684403,R645675
R522857,R775878
R807819,R360234
R886450,R534772
R534617,R534592
R272626,R511595
R781706,R984798
R313785,R623862
R787753,R224221
R978542,R361419
R540912,R996602
R844011,R325714
R606000,R464694
R767211,R212843
R713868,R487462
R453368,R423198
R488013,R135182
R255951,R199671
R243339,R863778
R954914,R961344
R799651,R397784
R559717,R184103
R947509,R123089
R977610,R916229
R685424,R521192
R463458,R169716
R943128,R864173
R495230,R464995
R355329,R626693
R564980,R874329
R930807,R331479
R845569,R467386
R801103,R165671
R237313,R492578
R122755,R800815
R888269,R112881
R522270,R257096
R138264,R173336
R183227,R530821
R716466,R175308
R342942,R782607
R731877,R965898
R981267,R845754
R140742,R852308
R592341,R252914
R868117,R108974
R223666,R112177
R732754,R696794
R840300,R628252
R500435,R459569
R129842,R515081
R717998,R754337
R472091,R642495
R810745,R103675
R822546,R132370
R543512,R871116
R914782,R785788
R729422,R199530
R507082,R825580
R441950,R331077
R178178,R726051
R426233,R288637
R944844,R636416
R466342,R762596
R153660,R446812
R836997,R595677
R236624,R812031
R387778,R181645
R270196,R338090
R738454,R586557
R176720,R228766
R472316,R336153
R778877,R852771
R428073,R552386
R702400,R526051
R959431,R281021
R247917,R931402
R848056,R770981
R173721,R758017
R226653,R817814
R889732,R950922
R226316,R890188
R852221,R787225
R285686,R428081
R813865,R197015
R398772,R393219
R165275,R913468
R353928,R259768
R207094,R649921
R747767,R141637
R362165,R616943
R387947,R776915
R364245,R468921
R671291,R369780
R563702,R234748
R412850,R895899
R561373,R525011
R540004,R521467
R664655,R195388
R245929,R177657
R220417,R134972
R998743,R923672
R859422,R319434
R244153,R424860
R442307,R124130
R574222,R967966
R383431,R362998
R587270,R390542
R373008,R461071
R629687,R572942
R854403,R951050
R152724,R702203
R331218,R702868
R404055,R790824
R916823,R298885
R258675,R888824
R224825,R357243
R623687,R892812
R223998,R674790
R343974,R417513
R821671,R647555
R275912,R348917
R113379,R849866
R678987,R797013
R891850,R133948
R752297,R159598
R876056,R995551
R224245,R189749
R389132,R158901
R478875,R783475
R664244,R230506
R302521,R930313
R470084,R336304
R946537,R616673
R786141,R151611
R979682,R273180
R539411,R852808
R189768,R758557
R341155,R782356
R630904,R266000
R347182,R438708
R960493,R758617
R417570,R363972
R125399,R871903
R781343,R860477
R968251,R192284
R380384,R648431
R968791,R842464
R643937,R240048
R308273,R187806
R687389,R288941
R738081,R910987
R195460,R261952
R130408,R252067
R493328,R480189
R757986,R521684
R570564,R127290
R480035,R879023
R893384,R105657
R277811,R526917
R152123,R877488
R196926,R371473
R272939,R946261
R123382,R573080
R480563,R982258
R847414,R578080
R110339,R286198
R475357,R839023
R651980,R771296
R648293,R895267
R863689,R189730
R529914,R436601
R312746,R103467
R136002,R991638
R351927,R376368
R856716,R361386
R909058,R554964
R671342,R577223
R956721,R301370
R538771,R179913
R509903,R535848
R159657,R781659
R192439,R577607
R110689,R648397
R154935,R350349
R123164,R712806
R295170,R974387
R970935,R858125
R434266,R242478
R653626,R817619
R813748,R112179
R591065,R940777
R858243,R864335
R612890,R668572
R928822,R755151
R631704,R354214
R466316,R678116
R399170,R348049
R612082,R700443
R315788,R191538
R488076,R288405
R789726,R483230
R433736,R738506
R515975,R880181
R685072,R771819
R674797,R278048
R615228,R428128
R576740,R607567
R936042,R847772
R928440,R557149
R756620,R718736
R298465,R876129
R256875,R101092
R684152,R555738
R907248,R895353
R163913,R570915
R284954,R464601
R908740,R405492
R174517,R555846
R649115,R692093
R322877,R971973
R767500,R376737
R231736,R194991
R501453,R164495
R651872,R922325
R792736,R863841
R181470,R498322
R620739,R174022
R714841,R667461
R492349,R339471
R564290,R376764
R421081,R912237
R666442,R298954
R869600,R503768
R509566,R515707
R799255,R907363
R829622,R443747
R477695,R788352
R184408,R518474
R949643,R298683
R810301,R547561
R323686,R296172
R441165,R182679
R706950,R561132
R642604,R464472
R420370,R507257
R662741,R818007
R745907,R947498
R425930,R425504
R120981,R257184
R538854,R985114
R945773,R591670
R810004,R905790
R827516,R822767
R709671,R307459
R376999,R905304
R728858,R142274
R681587,R642626
R113639,R865101
R865590,R735193
R786214,R969568
R586709,R943815
R926235,R730502
R670279,R682750
R753395,R755436
R792848,R141201
R622318,R971754
R663970,R534542
R928380,R467934
R393170,R653489
R773847,R476965
R896587,R606255
R804590,R942296
R122116,R949593
R570978,R946975
R416144,R345759
R371281,R265219
R164814,R620221
R360962,R499287
R423557,R976018
R511430,R781869
R241077,R188977
R441004,R531054
R567323,R448870
R894229,R880967
R630443,R731386
R861925,R105925
R781748,R282941
R320517,R960945
R632295,R201882
R602811,R199296
R378992,R443334
R338813,R286133
R984231,R748640
R182229,R707765
R542742,R338236
R554335,R712555
R842690,R137493
R320467,R917350
R791794,R387212
R865082,R279571
R882961,R170492
R312284,R139678
R912911,R396221
R671005,R355891
R357118,R205005
R494106,R735755
R394138,R916936
R694784,R258996
R455318,R167889
R653435,R897191
R398609,R525199
R772178,R845974
R812001,R496427
R934269,R198848
R442784,R307578
R997534,R648587
R722656,R635260
R926348,R683880
R625991,R866666
R721890,R660412
R543215,R699813
R125564,R676187
R699590,R463717
R796229,R887435
R834601,R351899
R667530,R927600
R553205,R990727
R926110,R512997
R947323,R382828
R746101,R981042
R555346,R420963
R960028,R391231
R619766,R322121
R698059,R148409
R661789,R886454
R531880,R811595
R823388,R233408
R233648,R131004
R132213,R860814
R514980,R644613
R367598,R115143
R306500,R576363
R766735,R677267
R824624,R591749
R357164,R678026
R191222,R944397
R672422,R450691
R472132,R432474
R128417,R114535
R225674,R763727
R543526,R959687
R469227,R873131
R563155,R231623
R140676,R838483
R786756,R836860
R421005,R272378
R115568,R948062
R488023,R838756
R221587,R592804
R472402,R246831
R427837,R180942
R725314,R455909
R625120,R742468
R852494,R571297
R103739,R982398
R608896,R551064
R942329,R684383
R947344,R911582
R950671,R195461
R884270,R354724
R943660,R779918
R850167,R806523
R260294,R577663
R948544,R169104
R554589,R867365
R495093,R580006
R334804,R443423
R316507,R176692
R838872,R399319
R946558,R641551
R234118,R799566
R743398,R587763
R706042,R114039
R170876,R856362
R507450,R623421
R265610,R376096
R978990,R429992
R111870,R896719
R753342,R964213
R760649,R459793
R962199,R772300
R166569,R910507
R872266,R861695
R418972,R515488
R595821,R871592
R361925,R165822
R524148,R156717
R772282,R364992
R753211,R854841
R248735,R880201
R514979,R101405
R911827,R921771
R587949,R126100
R688103,R194303
R170039,R808823
R298378,R499895
R999545,R876882
R665365,R815780
R502926,R566858
R474986,R368495
R993636,R380123
R513639,R702062
R733069,R106348
R772858,R492388
R529553,R856012
R370964,R645300
R257244,R673847
R564453,R354760
R559520,R402318
R755650,R412739
R912193,R272862
R767704,R284681
R815880,R297541
R843880,R304079
R185051,R731097
R136155,R791527
R389497,R909387
R477238,R965125
R628550,R261386
R436466,R621112
R380256,R423044
R349543,R364173
R753119,R364782
R847411,R438562
R563661,R127541
R541288,R884683
R199010,R982085
R882551,R349649
R963515,R571197
R859923,R691506
R718307,R669279
R164834,R116686
R171548,R899556
R272887,R652334
R716999,R595831
R564748,R869138
R545587,R254998
R810157,R311133
R351897,R482323
R172178,R523603
R744631,R988644
R842744,R362933
R318157,R870116
R979521,R693743
R925374,R615932
R210773,R603777
R290377,R569920
R665833,R891328
R252579,R133887
R927916,R474338
R338140,R801761
R523181,R275656
R788103,R830338
R736488,R433587
R153068,R315166
R896350,R104712
R613441,R970734
R318364,R840221
R504583,R128547
R106819,R164613
R346414,R358479
R271960,R473840
R870774,R686174
R373599,R625715
R920306,R562159
R137207,R114512
R104913,R640342
R930654,R819560
R147842,R241397
R716671,R955423
R266073,R283187
R738975,R917971
R593287,R424224
R299604,R293179
R806808,R791242
R249245,R606884
R966712,R258792
R844703,R919562
R481736,R393453
R717589,R563078
R593456,R458965
R673379,R146120
R272595,R757878
R870842,R661528
R588529,R468885
R928199,R565467
R590136,R267413
R254890,R159940
R187850,R711081
R898448,R533564
R713285,R438583
R404438,R866600
R731990,R947709
R858640,R580534
R376968,R849667
R887003,R802615
R946258,R900591
R718690,R893971
R866904,R583910
R576306,R277708
R759282,R465739
R799430,R806604
R518109,R709990
R303721,R657702
R772790,R518532
R545082,R905909
R914630,R540333
R808588,R839568
R632327,R702142
R122261,R484885
R771221,R717580
R276370,R682155
R367550,R462619
R649266,R621519
R878711,R725970
R350545,R821966
R782762,R538980
R205147,R342522
R890384,R633571
R272634,R391889
R502467,R225954
R861420,R650942
R969629,R394196
R328145,R460151
R787184,R216295
R550126,R862608
R732041,R431641
R527737,R149800
R695383,R848262
R132612,R296695
R778665,R246078
R619194,R548911
R948657,R146728
R190011,R124770
R501875,R412633
R934376,R747705
R101953,R909793
R535243,R789313
R478795,R541466
R289491,R746577
R146643,R753110
R418022,R761187
R864823,R910856
R727350,R572781
R310530,R797348
R581905,R704600
R190505,R913510
R999183,R908380
R996372,R423093
R375739,R941391
R345733,R915684
R302055,R368459
R693883,R118828
R813456,R518352
R386451,R624608
R328309,R255099
R999800,R581212
R953920,R894813
R618791,R370932
R150871,R678670
R657046,R145475
R150743,R440006
R336851,R266287
R651641,R485408
R536977,R323034
R540324,R897720
R403875,R297816
R342241,R508413
R830119,R846819
R667462,R738655
R459535,R593972
R367129,R941067
R403062,R138571
R864338,R304902
R117749,R200532
R501154,R243918
R161216,R944172
R578412,R236686
R321162,R448715
R913791,R965702
R804530,R680478
R995821,R679277
R939515,R897095
R654734,R718809
R458641,R117384
R673092,R722974
R913526,R390839
R491589,R195251
R247643,R894851
R192303,R461041
R915973,R148241
R856048,R613231
R920931,R971395
R341278,R717061
R386462,R647674
R261478,R212081
R206132,R957242
R827137,R688431
R498728,R653839
R100698,R692245
R608330,R375155
R762511,R434717
R459894,R477989
R375601,R679883
R456069,R243975
R449780,R650717
R338693,R974065
R779048,R786057
R345503,R951998
R368949,R722076
R853972,R212572
R654891,R594070
R743310,R631324
R831595,R347371
R500808,R300539
R951868,R206849
R804175,R366688
R506440,R898876
R202724,R477494
R914103,R373463
R949861,R670658
R856206,R439204
R546223,R149669
R782924,R294700
R783820,R394888
R627313,R720841
R123343,R355871
R813667,R292142
R412146,R778775
R906623,R963497
R315871,R489961
R847389,R905453
R750126,R355547
R189714,R998010
R592626,R659044
R577569,R620818
R284708,R402557
R289410,R224143
R695931,R542217
R919552,R708166
R245483,R793381
R602463,R474551
R910302,R584162
R483461,R358512
R980898,R800737
R105261,R763683
R353312,R644163
R909771,R504228
R341339,R437482
R853801,R198942
R176985,R759467
R298574,R887066
R647625,R805724
R936670,R189541
R460702,R478061
R566328,R923627
R240312,R133158
R845025,R870288
R895928,R847309
R688761,R189007
R774550,R649125
R246807,R872953
R255361,R588072
R496699,R106788
R312913,R499368
R316058,R458621
R249673,R327918
R617027,R392147
R968237,R788355
R964077,R622459
R934601,R990227
R591651,R210715
R799249,R407800
R695854,R149053
R623523,R478289
R722386,R440275
R929063,R736930
R794196,R220970
R438156,R832352
R557943,R234352
R698754,R806439
R520409,R596957
R519973,R845492
R479987,R811396
R685286,R692932
R444223,R550746
R304780,R671915
R346304,R829944
R316082,R647496
R704001,R415144
R866513,R711020
R176344,R871097
R517274,R201408
R640573,R878269
R368229,R716960
R667589,R781415
R497144,R982417
R708629,R731089
R863019,R135417
R485888,R117167
R486265,R518338
R394072,R491635
R197940,R363476
R255490,R515537
R688460,R508925
R553355,R575058
R733681,R276709
R429069,R879701
R941579,R417296
R673300,R658406
R610942,R612646
R226412,R231808
R448869,R572382
R928789,R835325
R600149,R714052
R179198,R225525
R738261,R810789
R541289,R959389
R454738,R615551
R248306,R697366
R495368,R828066
R567178,R852733
R361923,R272267
R837038,R181974
R794258,R128980
R807666,R169559
R478084,R812521
R744944,R994890
R352825,R512971
R918172,R371498
R422078,R439542
R358365,R535950
R245142,R506502
R688052,R716667
R448015,R496526
R493244,R602081
R912436,R248082
R993581,R481757
R557645,R499974
R212814,R560116
R417241,R861240
R454098,R336366
R469042,R810706
R613385,R449666
R483691,R362287
R780769,R922673
R521024,R931709
R482487,R908246
R502604,R728124
R967121,R107361
R564229,R588020
R458615,R882453
R647162,R583876
R219550,R156380
R492495,R762819
R392435,R126960
R683216,R245508
R873429,R834619
R393401,R641816
R151662,R321788
R358712,R747036
R198021,R490024
R579897,R623475
R591099,R277224
R579453,R449116
R623560,R243168
R721625,R428336
R876401,R681036
R520914,R786772
R308746,R948927
R386378,R924237
R958002,R459299
R545637,R934949
R621803,R136810
R374534,R492016
R770749,R517624
R329110,R599364
R796883,R161668
R261322,R731119
R566650,R359060
R714639,R221508
R171019,R682551
R472422,R557400
R920452,R312515
R416968,R368399
R252059,R585742
R105183,R875572
R297414,R151966
R714577,R248660
R797378,R452089
R792773,R618231
R956182,R844728
R783135,R526523
R910049,R445573
R650316,R451258
R896771,R397479
R247075,R576454
R145879,R765562
R796879,R390123
R450672,R258528
R733077,R728676
R722871,R467363
R674433,R271977
R205200,R823789
R663085,R765622
R431838,R892506
R162514,R268490
R704726,R408820
R600981,R953889
R750797,R218556
R751473,R104150
R868755,R644467
R711380,R799777
R663816,R794872
R703459,R452556
R646476,R458063
R446368,R615085
R711187,R390305
R227810,R912573
R543791,R551395
R568061,R690017
R458972,R131237
R144336,R687430
R774990,R525862
R890121,R242934
R979737,R690045
R641817,R912971
R583742,R403306
R489113,R853046
R112591,R624527
R953809,R219845
R676996,R478471
R790132,R347494
R551407,R576944
R391977,R954547
R199175,R970102
R945326,R555251
R559405,R453890
R603701,R156693
R836899,R241333
R233139,R640530
R907811,R800572
R594571,R457224
R524138,R648700
R674662,R355704
R411545,R978654
R700521,R389669
R575911,R914677
R686755,R684314
R407706,R958352
R252952,R630023
R688756,R573646
R203337,R321996
R819265,R265137
R121887,R532979
R697193,R891497
R863682,R562088
R573043,R613537
R461894,R903201
R378562,R148131
R462690,R895204
R875731,R290567
R730544,R524291
R848366,R627124
R406333,R317216
R334939,R626784
R616239,R846060
R976381,R823670
R179356,R993294
R399329,R103778
R228767,R859553
R393015,R294939
R809001,R458047
R253437,R550047
R181855,R746450
R470329,R126767
R686503,R703186
R656593,R549921
R916170,R248803
R216716,R437762
R193505,R165554
R336070,R722604
R325242,R434792
R839859,R427221
R696766,R906308
R997654,R948351
R315893,R920602
R476003,R382801
R715293,R706973
R853771,R884487
R211638,R437333
R178404,R349226
R721933,R658192
R920290,R738395
R649207,R971672
R144878,R348462
R105457,R781627
R188613,R595542
R115378,R994455
R673433,R420940
R833488,R873403
R844542,R435695
R670830,R713684
R966849,R402714
R801538,R573929
R608898,R328525
R399918,R931260
R213700,R423384
R285884,R763249
R606654,R720796
R695799,R884613
R530084,R793288
R168148,R781196
R587581,R653549
R298772,R213845
R938026,R199840
R323209,R633312
R718693,R103226
R769807,R844937
R627797,R850466
R450321,R741986
R829926,R648337
R248989,R634611
R803389,R846650
R754260,R441378
R172493,R442114
R772544,R286384
R518803,R867737
R731513,R153590
R308543,R320859
R133600,R887662
R990260,R613302
R914294,R334841
R987666,R858613
R454117,R944694
R269090,R118244
R770322,R516949
R671814,R252398
R693298,R295391
R303896,R620093
R902853,R637041
R811365,R121369
R707475,R534799
R131316,R930195
R291731,R235690
R574803,R997743
R956692,R925254
R542918,R194564
R205172,R723837
R340805,R754196
R882310,R594749
R897982,R180959
R772632,R376908
R454648,R803721
R936349,R656126
R209485,R604732
R639225,R737286
R344042,R539389
R430022,R829956
R736805,R338330
R963125,R425824
R824271,R193287
R582719,R447673
R671194,R217700
R724248,R748176
R641602,R772059
R251549,R142572
R704568,R921232
R311194,R103017
R140287,R837176
R106208,R791031
R303311,R868859
R241505,R421861
R620646,R176198
R609877,R153922
R254501,R244630
R856480,R815404
R395966,R931695
R437985,R475170
R493305,R225147
R156710,R568920
R830481,R525227
R844581,R322528
R111494,R278967
R428123,R965456
R496245,R181118
R505584,R806599
R888193,R769027
R228925,R229948
R703368,R306420
R892913,R951273
R459668,R629246
R904983,R675944
R604779,R132168
R346220,R541555
R958856,R963065
R858838,R132030
R392989,R252849
R411297,R129800
R596474,R985922
R374604,R527098
R844807,R255186
R595584,R116591
R725291,R752956
R250426,R758536
R515435,R613858
R421350,R315439
R176640,R486916
R493060,R809256
R961310,R495803
R665164,R453266
R881759,R548230
R902606,R315701
R628875,R582727
R788366,R765333
R585043,R844361
R407968,R616370
R785336,R112405
R508162,R756592
R444300,R761221
R539772,R332580
R489681,R567266
R221800,R715954
R923182,R847235
R332172,R307520
R504265,R678535
R366456,R236096
R448236,R295943
R723190,R200403
R962283,R152157
R417568,R114647
R361331,R532238
R931750,R612679
R719595,R901824
R968889,R804502
R247891,R255551
R857844,R157547
R278291,R704706
R960449,R537654
R226784,R571929
R246815,R155538
R286465,R551694
R588580,R566871
R314895,R245605
R853508,R922960
R105296,R468294
R559017,R811246
R510653,R619507
R824627,R532106
R477009,R832724
R914589,R718563
R384725,R517085
R266743,R440453
R562790,R244421
R912260,R954033
R437206,R292771
R841675,R191169
R662670,R325360
R128339,R643462
R636708,R224567
R330815,R304749
R173586,R480429
R261116,R604815
R242613,R634271
R747662,R383850
R509383,R926974
R231500,R961391
R734322,R178426
R513442,R721613
R775278,R790796
R505348,R239202
R378983,R250357
R480469,R231617
R875528,R422964
R648125,R756700
R481921,R973482
R832481,R857498
R463120,R880099
R832555,R608787
R898184,R212004
R511342,R332669
R250836,R649159
R743584,R902734
R404477,R873246
R449310,R829546
R134040,R283849
R588279,R326143
R879361,R510069
R832281,R619933
R521110,R690538
R224896,R702574
R322668,R355703
R524103,R547022
R198860,R149505
R181992,R852012
R956956,R224345
R296020,R379226
R608914,R815720
R701894,R731878
R587204,R958031
R481467,R209546
R233888,R531769
R212215,R733198
R651842,R240207
R949309,R448407
R986106,R348433
R165789,R520622
R762408,R234479
R365803,R154432
R894685,R121044
R663614,R530395
R724557,R993361
R220798,R587401
R403765,R795862
R544504,R627246
R182157,R253506
R394223,R997933
R135992,R784482
R675905,R679186
R386802,R327236
R404836,R683623
R669045,R620932
R761033,R825762
R457429,R795286
R512112,R484021
R779068,R590095
R896459,R388237
R324684,R536467
R494724,R351464
R976809,R549000
R168739,R441029
R178065,R485296
R467688,R400061
R609900,R732426
R351939,R722222
R561848,R724617
R642515,R494586
R951588,R841847
R781678,R149285
R113120,R976398
R557405,R792652
R971501,R684909
R252439,R537275
R779238,R313510
R112940,R621268
R249642,R922390
R692155,R330602
R104018,R453359
R260159,R180490
R598495,R620011
R874665,R530404
R908090,R485631
R575936,R895126
R803280,R456741
R651396,R600477
R588420,R492510
R874835,R325877
R177567,R409684
R162062,R181715
R340447,R361538
R177560,R572321
R949864,R837596
R791292,R230821
R684824,R922164
R964541,R165860
R391132,R249229
R235260,R155403
R951098,R115969
R925170,R162317
R689437,R114715
R200625,R792049
R375035,R293832
R234595,R954709
R300889,R429206
R456362,R800836
R197353,R559670
R448141,R907484
R281779,R248717
R693118,R984874
R442160,R410575
R351099,R203508
R672854,R511166
R771975,R550487
R873153,R340494
R236668,R347917
R166467,R423399
R491823,R508437
R222187,R628615
R371420,R691568
R167576,R791164
R421644,R849012
R674237,R308672
R826165,R483846
R760325,R370600
R503984,R325362
R124356,R865285
R559161,R915795
R462117,R170328
R928337,R589907
R594569,R771041
R683902,R310653
R135420,R934548
R714449,R844257
R322139,R709719
R577181,R891382
R709091,R520888
R367606,R875094
R829265,R193445
R191970,R409738
R866960,R165225
R451524,R643340
R744528,R666724
R421316,R328987
R488469,R497455
R310074,R510417
R167011,R305901
R552399,R671170
R308793,R357084
R545720,R319307
R360694,R887860
R356957,R551244
R716745,R870407
R804070,R255881
R973893,R129353
R963832,R915505
R974718,R393129
R945851,R396777
R552508,R116580
R481958,R224239
R160392,R194635
R195809,R746000
R727986,R400909
R138027,R329696
R885127,R732073
R103284,R685088
R334513,R434765
R903322,R772368
R884765,R864830
R375306,R437230
R724623,R626453
R682275,R571062
R561689,R951283
R730719,R150529
R444307,R871093
R430902,R595876
R691057,R769950
R369522,R866053
R275664,R980780
R143440,R787737
R215973,R422832
R558725,R871152
R685771,R288115
R644930,R243470
R163678,R524813
R161856,R964217
R573776,R347746
R668307,R486594
R568766,R650785
R828651,R592213
R216376,R819273
R847395,R661708
R983238,R441533
R420633,R818076
R697651,R270954
R958342,R905545
R334304,R560507
R746205,R270183
R471299,R728237
R237013,R518165
R250084,R904467
R889468,R743526
R235191,R744051
R416803,R103474
R692442,R750884
R184279,R802064
R137084,R113860
R131527,R563939
R557971,R657571
R278175,R579802
R412282,R350688
R248666,R524721
R884861,R659781
R186619,R115342
R732627,R257681
R134202,R753781
R283216,R648619
R856100,R337249
R458503,R187290
R449875,R155494
R909664,R545855
R466905,R202011
R802511,R867906
R108202,R546861
R484718,R832525
R168656,R433477
R701641,R525485
R416132,R733590
R879627,R561082
R700209,R218968
R278958,R756116
R322390,R749091
R285723,R408716
R854720,R441086
R862399,R412225
R817887,R650796
R145962,R213091
R360842,R372318
R511260,R868948
R232494,R445043
R791392,R879460
R343856,R191128
R260353,R251738
R381759,R670627
R499860,R872253
R450242,R199130
R594574,R557737
R282754,R631041
R951772,R723922
R531866,R283731
R847658,R141230
R259290,R931728
R277744,R334789
R332334,R811827
R126657,R664171
R642041,R675737
R286268,R865305
R993265,R177920
R909339,R505581
R690598,R493031
R727312,R481844
R913403,R133214
R725131,R862621
R872381,R333168
R125246,R537824
R301231,R296839
R481022,R273435
R915693,R387472
R484281,R724001
R382256,R619890
R414861,R595378
R390528,R840851
R418071,R540428
R892159,R754198
R714810,R494603
R694735,R225377
R911364,R851598
R864373,R570396
R362684,R433872
R133975,R163551
R551876,R544283
R704948,R442251
R279753,R949587
R551716,R584223
R334263,R326094
R964749,R802932
R425205,R177036
R864119,R824919
R740690,R690171
R724258,R563384
R175002,R912997
R232635,R185249
R795101,R815617
R654201,R845396
R339432,R390930
R130765,R225310
R967166,R684808
R542860,R849605
R318431,R240719
R426840,R772399
R173237,R673564
R604190,R818193
R969859,R390796
R953254,R639582
R244508,R585513
R470115,R840207
R921052,R906571
R714366,R657526
R486441,R851339
R615318,R230292
R572182,R796723
R657542,R721116
R143595,R127737
R790478,R120436
R524120,R389703
R235178,R140046
R146995,R742581
R479679,R177842
R150304,R833577
R667435,R540654
R806920,R402761
R935437,R715064
R950783,R772827
R274778,R248236
R712110,R810857
R461187,R901111
R324753,R234123
R778966,R765060
R510804,R713695
R463096,R157368
R132469,R142610
R689645,R318888
R523402,R510415
R688598,R196467
R456893,R153498
R403866,R590240
R638227,R763828
R628677,R972417
R209423,R405222
R637299,R736041
R795187,R814565
R119539,R519084
R671821,R666464
R291475,R962403
R788677,R697852
R507510,R444918
R389450,R679018
R860352,R350940
R197566,R332289
R467043,R323028
R739450,R398905
R622024,R169953
R161410,R163881
R271214,R111891
R324306,R406892
R771035,R599012
R517037,R249022
R426101,R841332
R384216,R706375
R908999,R988218
R523693,R645942
